Path;Distance;max_lengthC;osnrC;osnrC val;osnrL;osnrL val;osnrS;osnrS val;max_lengthL;max_lengthC;
4-5-2-3-1-9-6-7-8-11-12-14-15-;1580;no;yes;16,9313;yes;16,0833;no;14,2347;no;no;
4-5-2-3-1-9-6-7-8-11-10-13-15-;2237;no;yes;16,3318;no;15,3868;no;13,5197;no;no;
4-2-5-11-13-17-16-15-;1438;no;yes;18,4568;yes;17,5447;no;15,6692;no;no;
4-2-5-11-13-15-;1232;no;yes;19,3636;yes;18,3838;yes;16,5068;no;no;
4-2-5-11-12-14-15-;1024;no;yes;19,2916;yes;18,3847;yes;16,5288;no;no;
4-2-5-11-10-13-17-16-15-;1887;no;yes;17,5794;yes;16,5987;no;14,7181;no;no;
4-2-5-11-10-13-15-;1681;no;yes;18,3056;yes;17,2603;no;15,3776;no;no;
4-2-5-10-13-17-16-15-;1406;no;yes;18,5764;yes;17,7058;no;15,8267;no;no;
4-2-5-10-13-15-;1200;no;yes;19,5115;yes;18,5799;yes;16,6985;no;no;
4-2-5-10-13-11-12-14-15-;1442;no;yes;18,0835;yes;17,1715;no;15,3081;no;no;
4-2-5-10-11-13-17-16-15-;1743;no;yes;17,7296;yes;16,7649;no;14,8892;no;no;
4-2-5-10-11-13-15-;1537;no;yes;18,4837;yes;17,4544;no;15,5775;no;no;
4-2-5-10-11-12-14-15-;1329;no;yes;18,4249;yes;17,4552;no;15,5953;no;no;
4-2-5-9-8-11-13-17-16-15-;1558;no;yes;17,8645;yes;17,0444;no;15,1695;no;no;
4-2-5-9-8-11-13-15-;1352;no;yes;18,6447;yes;17,7839;no;15,9078;no;no;
4-2-5-9-8-11-12-14-15-;1144;no;yes;18,5836;yes;17,7847;no;15,927;no;no;
4-2-5-9-8-11-10-13-17-16-15-;2007;no;yes;17,0897;yes;16,1919;no;14,3122;no;no;
4-2-5-9-8-11-10-13-15-;1801;no;yes;17,7324;yes;16,7901;no;14,9087;no;no;
4-2-5-9-6-7-8-11-13-17-16-15-;1577;no;yes;17,3583;yes;16,5861;no;14,7211;no;no;
4-2-5-9-6-7-8-11-13-15-;1371;no;yes;18,0455;yes;17,2456;no;15,3811;no;no;
4-2-5-9-6-7-8-11-12-14-15-;1163;no;yes;17,9922;yes;17,2463;no;15,3981;no;no;
4-2-5-9-6-7-8-11-10-13-17-16-15-;2026;no;yes;16,6623;no;15,8118;no;13,9408;no;no;
4-2-5-9-6-7-8-11-10-13-15-;1820;no;yes;17,2405;yes;16,3566;no;14,4851;no;no;
4-2-5-3-1-9-8-11-13-17-16-15-;1980;no;yes;16,824;no;15,9195;no;14,0504;no;no;
4-2-5-3-1-9-8-11-13-15-;1774;no;yes;17,4258;yes;16,4788;no;14,6096;no;no;
4-2-5-3-1-9-8-11-12-14-15-;1566;no;yes;17,3796;yes;16,4793;no;14,6238;no;no;
4-2-5-3-1-9-8-11-10-13-17-16-15-;2429;no;yes;16,203;no;15,2473;no;13,3735;no;no;
4-2-5-3-1-9-8-11-10-13-15-;2223;no;yes;16,7196;no;15,7218;no;13,8474;no;no;
4-2-5-3-1-9-6-7-8-11-13-17-16-15-;1999;no;yes;16,4208;no;15,5615;no;13,6998;no;no;
4-2-5-3-1-9-6-7-8-11-13-15-;1793;no;yes;16,9657;yes;16,0739;no;14,213;no;no;
4-2-5-3-1-9-6-7-8-11-12-14-15-;1585;no;yes;16,9241;yes;16,0744;no;14,2259;no;no;
4-2-5-3-1-9-6-7-8-11-10-13-15-;2242;no;yes;16,3256;no;15,3792;no;13,5123;no;no;
4-2-3-5-11-13-17-16-15-;1535;no;yes;18,146;yes;17,2966;no;15,4179;no;no;
4-2-3-5-11-13-15-;1329;no;yes;18,9838;yes;18,0846;yes;16,2039;no;no;
4-2-3-5-11-12-14-15-;1121;no;yes;18,9178;yes;18,0854;yes;16,2244;no;no;
4-2-3-5-11-10-13-17-16-15-;1984;no;yes;17,3239;yes;16,3981;no;14,5151;no;no;
4-2-3-5-11-10-13-15-;1778;no;yes;18,0052;yes;17,0275;no;15,1423;no;no;
4-2-3-5-10-13-17-16-15-;1503;no;yes;18,2573;yes;17,4486;no;15,5664;no;no;
4-2-3-5-10-13-15-;1297;no;yes;19,1191;yes;18,2674;yes;16,3824;no;no;
4-2-3-5-10-13-11-12-14-15-;1539;no;yes;17,7975;yes;16,9433;no;15,0763;no;no;
4-2-3-5-10-11-13-17-16-15-;1840;no;yes;17,4654;yes;16,5566;no;14,6783;no;no;
4-2-3-5-10-11-13-15-;1634;no;yes;18,1711;yes;17,2113;no;15,3314;no;no;
4-2-3-5-10-11-12-14-15-;1426;no;yes;18,1163;yes;17,212;no;15,3481;no;no;
4-2-3-5-9-8-11-13-17-16-15-;1655;no;yes;17,5922;yes;16,8227;no;14,9449;no;no;
4-2-3-5-9-8-11-13-15-;1449;no;yes;18,3207;yes;17,5222;no;15,6428;no;no;
4-2-3-5-9-8-11-12-14-15-;1241;no;yes;18,264;yes;17,523;no;15,6608;no;no;
4-2-3-5-9-8-11-10-13-17-16-15-;2104;no;yes;16,8607;yes;16,0089;no;14,127;no;no;
4-2-3-5-9-8-11-10-13-15-;1898;no;yes;17,468;yes;16,5806;no;14,6968;no;no;
4-2-3-5-9-6-7-8-11-13-17-16-15-;1674;no;yes;17,1151;yes;16,3861;no;14,5179;no;no;
4-2-3-5-9-6-7-8-11-13-15-;1468;no;yes;17,7619;yes;17,0136;no;15,1456;no;no;
4-2-3-5-9-6-7-8-11-12-14-15-;1260;no;yes;17,712;yes;17,0143;no;15,1616;no;no;
4-2-3-5-9-6-7-8-11-10-13-17-16-15-;2123;no;yes;16,4542;no;15,6438;no;13,7704;no;no;
4-2-3-5-9-6-7-8-11-10-13-15-;1917;no;yes;17,0036;yes;16,1666;no;14,2925;no;no;
4-2-3-1-9-8-11-13-17-16-15-;1813;no;yes;17,2509;yes;16,3682;no;14,4962;no;no;
4-2-3-1-9-8-11-13-15-;1607;no;yes;17,9199;yes;16,993;no;15,1205;no;no;
4-2-3-1-9-8-11-12-14-15-;1399;no;yes;17,8682;yes;16,9937;no;15,1365;no;no;
4-2-3-1-9-8-11-10-13-17-16-15-;2262;no;yes;16,5706;no;15,6288;no;13,7521;no;no;
4-2-3-1-9-8-11-10-13-15-;2056;no;yes;17,136;yes;16,1496;no;14,2719;no;no;
4-2-3-1-9-8-11-5-10-13-17-16-15-;2485;no;yes;16,3039;no;15,4084;no;13,5244;no;no;
4-2-3-1-9-8-11-5-10-13-15-;2279;no;yes;16,8334;no;15,9019;no;14,0161;no;no;
4-2-3-1-9-6-7-8-11-13-17-16-15-;1832;no;yes;16,8082;no;15,9731;no;14,1094;no;no;
4-2-3-1-9-6-7-8-11-13-15-;1626;no;yes;17,4076;yes;16,5398;no;14,6768;no;no;
4-2-3-1-9-6-7-8-11-12-14-15-;1418;no;yes;17,3616;yes;16,5404;no;14,6912;no;no;
4-2-3-1-9-6-7-8-11-10-13-17-16-15-;2281;no;yes;16,1893;no;15,2932;no;13,424;no;no;
4-2-3-1-9-6-7-8-11-10-13-15-;2075;no;yes;16,7042;no;15,7731;no;13,9038;no;no;
4-2-3-1-9-6-7-8-11-5-10-13-15-;2298;no;yes;16,4294;no;15,5454;no;13,6682;no;no;
4-2-3-1-9-5-11-13-17-16-15-;2059;no;yes;16,9944;yes;16,0701;no;14,1922;no;no;
4-2-3-1-9-5-11-13-15-;1853;no;yes;17,6221;yes;16,6505;no;14,7713;no;no;
4-2-3-1-9-5-11-12-14-15-;1645;no;yes;17,5737;yes;16,6511;no;14,786;no;no;
4-2-3-1-9-5-11-10-13-17-16-15-;2508;no;yes;16,3503;no;15,376;no;13,4946;no;no;
4-2-3-1-9-5-11-10-13-15-;2302;no;yes;16,8859;no;15,8656;no;13,9827;no;no;
4-2-3-1-9-5-10-13-17-16-15-;2027;no;yes;17,0795;yes;16,1841;no;14,3037;no;no;
4-2-3-1-9-5-10-13-15-;1821;no;yes;17,7205;yes;16,7811;no;14,8989;no;no;
4-2-3-1-9-5-10-13-11-12-14-15-;2063;no;yes;16,7246;no;15,801;no;13,9321;no;no;
4-2-3-1-9-5-10-11-13-17-16-15-;2364;no;yes;16,463;no;15,5008;no;13,6231;no;no;
4-2-3-1-9-5-10-11-13-15-;2158;no;yes;17,0136;yes;16,0056;no;14,1267;no;no;
4-2-3-1-9-5-10-11-12-14-15-;1950;no;yes;16,9716;yes;16,0061;no;14,1394;no;no;
15-16-17-;248;yes;yes;22,6674;no;21,9643;no;20,1295;yes;yes;
15-13-17-;374;yes;yes;22,3583;no;21,6787;no;19,8084;yes;no;
11-13-17-16-15-;639;yes;yes;21,1726;yes;20,3919;yes;18,5301;yes;no;
11-13-15-;433;yes;yes;23,0582;yes;22,186;yes;20,3276;yes;yes;
11-12-14-15-;225;yes;yes;22,8916;yes;22,1882;yes;20,3808;yes;yes;
11-10-13-17-16-15-;1088;no;yes;19,6547;yes;18,7223;yes;16,8477;no;no;
11-10-13-15-;882;yes;yes;20,8944;yes;19,8596;yes;17,9832;no;no;
11-8-9-5-10-13-17-16-15-;1431;no;yes;18,4445;yes;17,6971;no;15,8106;no;no;
11-8-9-5-10-13-15-;1225;no;yes;19,3485;yes;18,5694;yes;16,6788;no;no;
11-8-9-5-4-10-13-17-16-15-;1653;no;yes;17,8669;yes;17,0836;no;15,1983;no;no;
11-8-9-5-4-10-13-15-;1447;no;yes;18,6476;yes;17,8304;no;15,9419;no;no;
11-8-9-5-3-2-4-10-13-17-16-15-;1906;no;yes;17,1596;yes;16,3949;no;14,5113;no;no;
11-8-9-5-3-2-4-10-13-15-;1700;no;yes;17,8135;yes;17,0238;no;15,1379;no;no;
11-8-9-5-2-4-10-13-17-16-15-;1809;no;yes;17,4054;yes;16,5954;no;14,7141;no;no;
11-8-9-5-2-4-10-13-15-;1603;no;yes;18,1006;yes;17,2564;no;15,3731;no;no;
11-8-9-1-3-5-10-13-17-16-15-;1853;no;yes;17,2737;yes;16,4143;no;14,5372;no;no;
11-8-9-1-3-5-10-13-15-;1647;no;yes;17,9465;yes;17,0463;no;15,1679;no;no;
11-8-9-1-3-5-4-10-13-17-16-15-;2075;no;yes;16,8259;no;15,9497;no;14,0726;no;no;
11-8-9-1-3-5-4-10-13-15-;1869;no;yes;17,4279;yes;16,5131;no;14,6349;no;no;
11-8-9-1-3-5-2-4-10-13-17-16-15-;2231;no;yes;16,4586;no;15,5688;no;13,6943;no;no;
11-8-9-1-3-5-2-4-10-13-15-;2025;no;yes;17,0087;yes;16,0821;no;14,2068;no;no;
11-8-9-1-3-2-5-10-13-17-16-15-;2004;no;yes;16,8755;yes;16,0012;no;14,1269;no;no;
11-8-9-1-3-2-5-10-13-15-;1798;no;yes;17,485;yes;16,5719;no;14,6967;no;no;
11-8-9-1-3-2-5-4-10-13-17-16-15-;2226;no;yes;16,4651;no;15,5767;no;13,7021;no;no;
11-8-9-1-3-2-5-4-10-13-15-;2020;no;yes;17,016;yes;16,091;no;14,2156;no;no;
11-8-9-1-3-2-4-10-13-17-16-15-;2064;no;yes;16,8496;no;15,9811;no;14,1034;no;no;
11-8-9-1-3-2-4-10-13-15-;1858;no;yes;17,4552;yes;16,5489;no;14,67;no;no;
11-8-9-1-3-2-4-5-10-13-17-16-15-;2424;no;yes;16,3366;no;15,4408;no;13,5593;no;no;
11-8-9-1-3-2-4-5-10-13-15-;2218;no;yes;16,8705;no;15,9382;no;14,0552;no;no;
11-8-7-6-9-5-10-13-17-16-15-;1450;no;yes;17,8706;yes;17,1688;no;15,2948;no;no;
11-8-7-6-9-5-10-13-15-;1244;no;yes;18,6519;yes;17,9318;yes;16,0568;no;no;
11-8-7-6-9-5-4-10-13-17-16-15-;1672;no;yes;17,3605;yes;16,6214;no;14,747;no;no;
11-8-7-6-9-5-4-10-13-15-;1466;no;yes;18,0479;yes;17,2867;no;15,4113;no;no;
11-8-7-6-9-5-3-2-4-10-13-17-16-15-;1925;no;yes;16,7256;no;15,9974;no;14,1232;no;no;
11-8-7-6-9-5-3-2-4-10-13-15-;1719;no;yes;17,3129;yes;16,5675;no;14,6926;no;no;
11-8-7-6-9-5-2-4-10-13-17-16-15-;1828;no;yes;16,9474;yes;16,18;no;14,3083;no;no;
11-8-7-6-9-5-2-4-10-13-15-;1622;no;yes;17,5678;yes;16,7764;no;14,9042;no;no;
11-8-7-6-9-1-3-5-10-13-17-16-15-;1872;no;yes;16,8287;yes;16,0151;no;14,1469;no;no;
11-8-7-6-9-1-3-5-10-13-15-;1666;no;yes;17,4312;yes;16,5878;no;14,7196;no;no;
11-8-7-6-9-1-3-5-4-10-13-17-16-15-;2094;no;yes;16,4225;no;15,5894;no;13,7203;no;no;
11-8-7-6-9-1-3-5-4-10-13-15-;1888;no;yes;16,9677;yes;16,1052;no;14,236;no;no;
11-8-7-6-9-1-3-5-2-4-10-13-17-16-15-;2250;no;yes;16,0866;no;15,2377;no;13,3703;no;no;
11-8-7-6-9-1-3-5-2-4-10-13-15-;2044;no;yes;16,5888;no;15,7111;no;13,8439;no;no;
11-8-7-6-9-1-3-2-5-10-13-17-16-15-;2023;no;yes;16,4677;no;15,6368;no;13,7703;no;no;
11-8-7-6-9-1-3-2-5-10-13-15-;1817;no;yes;17,019;yes;16,1586;no;14,2924;no;no;
11-8-7-6-9-1-3-2-5-4-10-13-17-16-15-;2245;no;yes;16,0925;no;15,245;no;13,3776;no;no;
11-8-7-6-9-1-3-2-5-4-10-13-15-;2039;no;yes;16,5954;no;15,7192;no;13,852;no;no;
11-8-7-6-9-1-3-2-4-10-13-17-16-15-;2083;no;yes;16,4441;no;15,6183;no;13,7487;no;no;
11-8-7-6-9-1-3-2-4-10-13-15-;1877;no;yes;16,9922;yes;16,1378;no;14,268;no;no;
11-8-7-6-9-1-3-2-4-5-10-13-15-;2237;no;yes;16,4631;no;15,5788;no;13,7042;no;no;
11-5-10-13-17-16-15-;1311;no;yes;19,1283;yes;18,2843;yes;16,3953;no;no;
11-5-10-13-15-;1105;no;yes;20,2072;yes;19,2986;yes;17,4043;no;no;
11-5-9-1-3-2-4-10-13-17-16-15-;2310;no;yes;16,615;no;15,7076;no;13,8248;no;no;
11-5-9-1-3-2-4-10-13-15-;2104;no;yes;17,1866;yes;16,2386;no;14,354;no;no;
11-5-4-10-13-17-16-15-;1533;no;yes;18,4595;yes;17,5887;no;15,7015;no;no;
11-5-4-10-13-15-;1327;no;yes;19,367;yes;18,4372;yes;16,546;no;no;
11-5-3-2-4-10-13-17-16-15-;1786;no;yes;17,6578;yes;16,8221;no;14,9372;no;no;
11-5-3-2-4-10-13-15-;1580;no;yes;18,3984;yes;17,5216;no;15,6338;no;no;
11-5-2-4-10-13-17-16-15-;1689;no;yes;17,9344;yes;17,0439;no;15,1614;no;no;
11-5-2-4-10-13-15-;1483;no;yes;18,7284;yes;17,7832;no;15,8982;no;no;
11-13-17-16-;547;yes;yes;21,9377;yes;21,0939;yes;19,2348;yes;yes;
11-13-15-16-;525;yes;yes;22,0915;yes;21,3025;yes;19,4407;yes;yes;
11-12-14-15-16-;317;yes;yes;21,9576;yes;21,3043;yes;19,484;yes;yes;
11-12-14-15-13-17-16-;755;yes;yes;19,8678;yes;19,0878;yes;17,2421;yes;no;
11-10-13-17-16-;996;yes;yes;20,1798;yes;19,1877;yes;17,3134;no;no;
11-10-13-15-16-;974;yes;yes;20,2818;yes;19,321;yes;17,4445;no;no;
11-8-9-5-10-13-17-16-;1339;no;yes;18,8359;yes;18,0604;yes;16,173;no;no;
11-8-9-5-10-13-15-16-;1317;no;yes;18,9105;yes;18,1629;yes;16,2736;no;no;
11-8-9-5-4-10-13-17-16-;1561;no;yes;18,2076;yes;17,3973;no;15,5114;no;no;
11-8-9-5-4-10-13-15-16-;1539;no;yes;18,2721;yes;17,4851;no;15,5975;no;no;
11-8-9-5-3-2-4-10-13-17-16-;1814;no;yes;17,4473;yes;16,6611;no;14,7772;no;no;
11-8-9-5-3-2-4-10-13-15-16-;1792;no;yes;17,5014;yes;16,7351;no;14,8498;no;no;
11-8-9-5-2-4-10-13-17-16-;1717;no;yes;17,7105;yes;16,8746;no;14,9931;no;no;
11-8-9-5-2-4-10-13-15-16-;1695;no;yes;17,7679;yes;16,9524;no;15,0695;no;no;
11-8-9-1-3-5-10-13-17-16-;1761;no;yes;17,5694;yes;16,6818;no;14,8047;no;no;
11-8-9-1-3-5-10-13-15-16-;1739;no;yes;17,625;yes;16,7562;no;14,8778;no;no;
11-8-9-1-3-5-4-10-13-17-16-;1983;no;yes;17,0916;yes;16,1892;no;14,3121;no;no;
11-8-9-1-3-5-4-10-13-15-16-;1961;no;yes;17,1414;yes;16,2556;no;14,3774;no;no;
11-8-9-1-3-5-2-4-10-13-17-16-;2139;no;yes;16,7023;no;15,7878;no;13,9134;no;no;
11-8-9-1-3-5-2-4-10-13-15-16-;2117;no;yes;16,7478;no;15,8482;no;13,9729;no;no;
11-8-9-1-3-2-5-10-13-17-16-;1912;no;yes;17,1444;yes;16,2437;no;14,3695;no;no;
11-8-9-1-3-2-5-10-13-15-16-;1890;no;yes;17,1949;yes;16,3109;no;14,4356;no;no;
11-8-9-1-3-2-5-4-10-13-17-16-;2134;no;yes;16,7091;no;15,7961;no;13,9216;no;no;
11-8-9-1-3-2-5-4-10-13-15-16-;2112;no;yes;16,7547;no;15,8566;no;13,9812;no;no;
11-8-9-1-3-2-4-10-13-17-16-;1972;no;yes;17,1169;yes;16,2224;no;14,3447;no;no;
11-8-9-1-3-2-4-10-13-15-16-;1950;no;yes;17,1669;yes;16,2893;no;14,4104;no;no;
11-8-9-1-3-2-4-5-10-13-17-16-;2332;no;yes;16,5733;no;15,6532;no;13,7715;no;no;
11-8-9-1-3-2-4-5-10-13-15-16-;2310;no;yes;16,6175;no;15,7118;no;13,829;no;no;
11-8-7-6-9-5-10-13-17-16-;1358;no;yes;18,2115;yes;17,489;no;15,6152;no;no;
11-8-7-6-9-5-10-13-15-16-;1336;no;yes;18,2761;yes;17,5787;no;15,7035;no;no;
11-8-7-6-9-5-4-10-13-17-16-;1580;no;yes;17,6623;yes;16,9023;no;15,0281;no;no;
11-8-7-6-9-5-4-10-13-15-16-;1558;no;yes;17,7191;yes;16,9806;no;15,1051;no;no;
11-8-7-6-9-5-3-2-4-10-13-17-16-;1833;no;yes;16,9851;yes;16,2397;no;14,3657;no;no;
11-8-7-6-9-5-3-2-4-10-13-15-16-;1811;no;yes;17,0337;yes;16,3068;no;14,4317;no;no;
11-8-7-6-9-5-2-4-10-13-17-16-;1736;no;yes;17,2209;yes;16,433;no;14,5616;no;no;
11-8-7-6-9-5-2-4-10-13-15-16-;1714;no;yes;17,2722;yes;16,5032;no;14,6307;no;no;
11-8-7-6-9-1-3-5-10-13-17-16-;1780;no;yes;17,0947;yes;16,2584;no;14,3907;no;no;
11-8-7-6-9-1-3-5-10-13-15-16-;1758;no;yes;17,1445;yes;16,3259;no;14,4571;no;no;
11-8-7-6-9-1-3-5-4-10-13-17-16-;2002;no;yes;16,664;no;15,8093;no;13,9407;no;no;
11-8-7-6-9-1-3-5-4-10-13-15-16-;1980;no;yes;16,7091;no;15,8701;no;14,0005;no;no;
11-8-7-6-9-1-3-5-2-4-10-13-17-16-;2158;no;yes;16,3097;no;15,4401;no;13,5733;no;no;
11-8-7-6-9-1-3-5-2-4-10-13-15-16-;2136;no;yes;16,3513;no;15,4959;no;13,6282;no;no;
11-8-7-6-9-1-3-2-5-10-13-17-16-;1931;no;yes;16,7119;no;15,8593;no;13,9933;no;no;
11-8-7-6-9-1-3-2-5-10-13-15-16-;1909;no;yes;16,7575;no;15,9207;no;14,0539;no;no;
11-8-7-6-9-1-3-2-5-4-10-13-17-16-;2153;no;yes;16,3159;no;15,4478;no;13,5809;no;no;
11-8-7-6-9-1-3-2-5-4-10-13-15-16-;2131;no;yes;16,3576;no;15,5037;no;13,6359;no;no;
11-8-7-6-9-1-3-2-4-10-13-17-16-;1991;no;yes;16,6869;no;15,8398;no;13,9706;no;no;
11-8-7-6-9-1-3-2-4-10-13-15-16-;1969;no;yes;16,7322;no;15,901;no;14,0308;no;no;
11-8-7-6-9-1-3-2-4-5-10-13-17-16-;2351;no;yes;16,1918;no;15,3158;no;13,4419;no;no;
11-8-7-6-9-1-3-2-4-5-10-13-15-16-;2329;no;yes;16,2322;no;15,3699;no;13,4952;no;no;
11-5-10-13-17-16-;1219;no;yes;19,5901;yes;18,7028;yes;16,8126;no;no;
11-5-10-13-15-16-;1197;no;yes;19,679;yes;18,8218;yes;16,9293;no;no;
11-5-9-1-3-2-4-10-13-17-16-;2218;no;yes;16,8679;no;15,9338;no;14,0508;no;no;
11-5-9-1-3-2-4-10-13-15-16-;2196;no;yes;16,9151;no;15,9963;no;14,1121;no;no;
11-5-4-10-13-17-16-;1441;no;yes;18,8523;yes;17,9427;yes;16,0546;no;no;
11-5-4-10-13-15-16-;1419;no;yes;18,9272;yes;18,0424;yes;16,1524;no;no;
11-5-3-2-4-10-13-17-16-;1694;no;yes;17,9818;yes;17,1168;no;15,2314;no;no;
11-5-3-2-4-10-13-15-16-;1672;no;yes;18,043;yes;17,1991;no;15,3121;no;no;
11-5-2-4-10-13-17-16-;1597;no;yes;18,2806;yes;17,3546;no;15,4717;no;no;
11-5-2-4-10-13-15-16-;1575;no;yes;18,3462;yes;17,4415;no;15,5571;no;no;
16-17-;156;yes;yes;24,2401;yes;23,4263;no;21,6085;yes;yes;
16-15-13-17-;466;yes;no;21,2762;no;20,6488;no;18,777;no;no;
4-10-13-17-16-;798;yes;yes;20,8491;yes;20,0327;yes;18,1563;yes;no;
4-10-13-15-16-;776;yes;yes;20,9683;yes;20,1953;yes;18,316;yes;no;
4-10-13-11-12-14-15-16-;1018;no;yes;19,0804;yes;18,2761;yes;16,4193;no;no;
4-10-11-13-17-16-;1135;no;yes;19,5031;yes;18,5302;yes;16,6581;no;no;
4-10-11-13-15-16-;1113;no;yes;19,5903;yes;18,6446;yes;16,7706;no;no;
4-10-11-12-14-15-16-;905;yes;yes;19,5145;yes;18,6455;yes;16,794;no;no;
4-10-11-12-14-15-13-17-16-;1343;no;yes;18,2044;yes;17,3069;no;15,4468;no;no;
4-10-5-11-13-17-16-;1358;no;yes;18,9938;yes;18,1102;yes;16,2241;no;no;
4-10-5-11-13-15-16-;1336;no;yes;19,0712;yes;18,2139;yes;16,3258;no;no;
4-10-5-11-12-14-15-16-;1128;no;yes;19,0039;yes;18,2148;yes;16,3469;no;no;
4-10-5-11-12-14-15-13-17-16-;1566;no;yes;17,8211;yes;16,9863;no;15,1145;no;no;
4-10-5-9-8-11-13-17-16-;1478;no;yes;18,3293;yes;17,5447;no;15,6605;no;no;
4-10-5-9-8-11-13-15-16-;1456;no;yes;18,3956;yes;17,6356;no;15,7497;no;no;
4-10-5-9-8-11-12-14-15-16-;1248;no;yes;18,338;yes;17,6364;no;15,7682;no;no;
4-10-5-9-8-11-12-14-15-13-17-16-;1686;no;yes;17,3049;yes;16,5434;no;14,6718;no;no;
4-10-5-9-6-7-8-11-13-17-16-;1497;no;yes;17,7694;yes;17,0336;no;15,1614;no;no;
4-10-5-9-6-7-8-11-13-15-16-;1475;no;yes;17,8277;yes;17,1143;no;15,2408;no;no;
4-10-5-9-6-7-8-11-12-14-15-16-;1267;no;yes;17,7771;yes;17,115;no;15,2572;no;no;
4-10-5-9-6-7-8-11-12-14-15-13-17-16-;1705;no;yes;16,8568;yes;16,1327;no;14,2697;no;no;
4-10-5-3-1-9-8-11-13-17-16-;1900;no;yes;17,1855;yes;16,3004;no;14,4248;no;no;
4-10-5-3-1-9-8-11-13-15-16-;1878;no;yes;17,2364;yes;16,3685;no;14,4918;no;no;
4-10-5-3-1-9-8-11-12-14-15-16-;1670;no;yes;17,1921;yes;16,369;no;14,5056;no;no;
4-10-5-3-1-9-8-11-12-14-15-13-17-16-;2108;no;yes;16,3777;no;15,5278;no;13,6608;no;no;
4-10-5-3-1-9-6-7-8-11-13-17-16-;1919;no;yes;16,749;no;15,9111;no;14,044;no;no;
4-10-5-3-1-9-6-7-8-11-13-15-16-;1897;no;yes;16,795;no;15,9733;no;14,1053;no;no;
4-10-5-3-1-9-6-7-8-11-12-14-15-16-;1689;no;yes;16,755;no;15,9738;no;14,118;no;no;
4-10-5-3-1-9-6-7-8-11-12-14-15-13-17-16-;2127;no;yes;16,0122;no;15,1996;no;13,3392;no;no;
4-10-5-2-3-1-9-8-11-13-17-16-;2051;no;yes;16,7949;no;15,8975;no;14,0245;no;no;
4-10-5-2-3-1-9-8-11-13-15-16-;2029;no;yes;16,8414;no;15,9595;no;14,0855;no;no;
4-10-5-2-3-1-9-8-11-12-14-15-16-;1821;no;yes;16,801;no;15,96;no;14,0981;no;no;
4-10-5-2-3-1-9-8-11-12-14-15-13-17-16-;2259;no;yes;16,051;no;15,188;no;13,3226;no;no;
4-10-5-2-3-1-9-6-7-8-11-13-17-16-;2070;no;yes;16,3943;no;15,5413;no;13,6759;no;no;
4-10-5-2-3-1-9-6-7-8-11-13-15-16-;2048;no;yes;16,4367;no;15,5984;no;13,7322;no;no;
4-10-5-2-3-1-9-6-7-8-11-12-14-15-16-;1840;no;yes;16,3998;no;15,5989;no;13,7438;no;no;
4-5-11-13-17-16-;1190;no;yes;19,5073;yes;18,5674;yes;16,6872;no;no;
4-5-11-13-15-16-;1168;no;yes;19,5945;yes;18,6827;yes;16,8005;no;no;
4-5-11-12-14-15-16-;960;yes;yes;19,5187;yes;18,6837;yes;16,824;no;no;
4-5-11-12-14-15-13-17-16-;1398;no;yes;18,2074;yes;17,3349;no;15,4688;no;no;
4-5-11-10-13-17-16-;1639;no;yes;18,4178;yes;17,4013;no;15,5161;no;no;
4-5-11-10-13-15-16-;1617;no;yes;18,4856;yes;17,4893;no;15,6023;no;no;
4-5-10-13-17-16-;1158;no;yes;19,6602;yes;18,7722;yes;16,8872;no;no;
4-5-10-13-15-16-;1136;no;yes;19,7506;yes;18,8932;yes;17,006;no;no;
4-5-10-13-11-12-14-15-16-;1378;no;yes;18,2543;yes;17,3957;no;15,5291;no;no;
4-5-10-11-13-17-16-;1495;no;yes;18,6007;yes;17,602;no;15,7226;no;no;
4-5-10-11-13-15-16-;1473;no;yes;18,6714;yes;17,6942;no;15,8131;no;no;
4-5-10-11-12-14-15-16-;1265;no;yes;18,6099;yes;17,6949;no;15,8318;no;no;
4-5-10-11-12-14-15-13-17-16-;1703;no;yes;17,5178;yes;16,5889;no;14,7212;no;no;
4-5-9-8-11-13-17-16-;1310;no;yes;18,7661;yes;17,9434;yes;16,0646;no;no;
4-5-9-8-11-13-15-16-;1288;no;yes;18,8396;yes;18,0431;yes;16,1626;no;no;
4-5-9-8-11-12-14-15-16-;1080;no;yes;18,7757;yes;18,044;yes;16,1829;no;no;
4-5-9-8-11-12-14-15-13-17-16-;1518;no;yes;17,6462;yes;16,8569;no;14,9905;no;no;
4-5-9-8-11-10-13-17-16-;1759;no;yes;17,8306;yes;16,9164;no;15,0328;no;no;
4-5-9-8-11-10-13-15-16-;1737;no;yes;17,8897;yes;16,995;no;15,1099;no;no;
4-5-9-6-7-8-11-13-17-16-;1329;no;yes;18,1511;yes;17,3862;no;15,5197;no;no;
4-5-9-6-7-8-11-13-15-16-;1307;no;yes;18,2147;yes;17,4738;no;15,606;no;no;
4-5-9-6-7-8-11-12-14-15-16-;1099;no;yes;18,1594;yes;17,4745;no;15,6239;no;no;
4-5-9-6-7-8-11-12-14-15-13-17-16-;1537;no;yes;17,1635;yes;16,417;no;14,5593;no;no;
4-5-9-6-7-8-11-10-13-17-16-;1778;no;yes;17,3281;yes;16,4708;no;14,5975;no;no;
4-5-9-6-7-8-11-10-13-15-16-;1756;no;yes;17,3807;yes;16,5416;no;14,6672;no;no;
